Date,btcprice,Open,High,Low,Vol.,BTC Change %,ethprice,xauprice,usdeurprice
2/7/2022,43833.9,"42,385.20","44,468.30","41,695.40",76.60K,3.40%,3140.18,1871.19,0.8131
2/6/2022,42392.2,"41,411.90","42,614.80","41,176.30",31.20K,2.37%,3056.2,1875.82,0.8163
2/5/2022,41412.1,"41,566.50","41,899.80","40,963.30",46.32K,-0.37%,3013.81,1876.56,0.8184
2/4/2022,41567.6,"37,287.80","41,689.00","37,041.10",95.49K,11.48%,2994.99,1872.08,0.8191
2/3/2022,37287.8,"36,890.20","37,304.30","36,297.30",50.35K,1.08%,2692.8,1859.56,0.8205
2/2/2022,36890.2,"38,711.20","38,853.80","36,682.30",53.74K,-4.70%,2681.0,1876.21,0.8204
2/1/2022,38709.7,"38,475.60","39,230.00","38,037.90",55.20K,0.55%,2787.16,1880.66,0.822
01/31/2022,38498.6,"37,923.80","38,701.40","36,672.80",61.27K,1.53%,2686.82,1885.87,0.8167
01/30/2022,37917.7,"38,167.50","38,313.30","37,390.60",34.10K,-0.66%,2602.77,1864.15,0.8157
01/29/2022,38170.8,"37,736.50","38,663.70","37,350.20",42.77K,1.13%,2600.02,1853.46,0.815
01/28/2022,37745.1,"37,195.60","37,995.90","36,176.50",69.45K,1.56%,2545.95,1827.17,0.8196
01/27/2022,37164.3,"36,800.10","37,215.40","35,543.20",83.52K,0.99%,2424.66,1839.03,0.8227
01/26/2022,36800.4,"36,962.30","38,862.60","36,280.00",107.87K,-0.41%,2461.41,1835.31,0.8233
01/25/2022,36950.6,"36,691.30","37,501.80","35,729.30",79.68K,0.72%,2458.07,1839.11,0.8254
01/24/2022,36686.3,"36,268.60","37,424.00","32,985.60",153.77K,1.15%,2441.01,1871.36,0.8237
01/23/2022,36269.5,"35,072.90","36,513.00","34,655.20",70.43K,3.40%,2540.81,1863.69,0.8276
01/22/2022,35075.2,"36,467.70","36,749.80","34,116.00",138.09K,-3.84%,2412.52,1837.61,0.8261
01/21/2022,36475.5,"40,698.10","41,104.60","35,503.90",155.80K,-10.41%,2571.29,1840.36,0.8257
01/20/2022,40715.9,"41,683.60","43,487.10","40,568.30",65.28K,-2.31%,3004.72,1831.01,0.8248
01/19/2022,41677.8,"42,365.30","42,558.00","41,160.90",53.77K,-1.62%,3083.65,1814.87,0.8234
01/18/2022,42364.6,"42,209.90","42,674.20","41,300.70",47.32K,0.37%,3160.15,1777.02,0.8253
01/17/2022,42209.3,"43,080.50","43,179.60","41,559.40",41.44K,-2.02%,3209.35,1788.13,0.8284
01/16/2022,43079.1,"43,079.20","43,462.00","42,643.30",28.66K,-0.04%,3346.59,1810.57,0.8381
01/15/2022,43097.0,"43,073.60","43,777.90","42,586.10",31.44K,0.06%,3327.74,1805.3,0.8358
01/14/2022,43073.3,"42,562.20","43,435.10","41,848.70",50.50K,1.21%,3307.9,1807.51,0.8392
01/13/2022,42560.0,"43,900.00","44,404.70","42,337.50",53.42K,-3.05%,3238.03,1835.85,0.8392
1/12/2022,43901.0,"42,735.00","44,243.60","42,476.70",53.95K,2.73%,3370.89,1870.49,0.8408
1/11/2022,42733.2,"41,829.10","43,090.20","41,287.60",61.78K,2.15%,3237.89,1867.37,0.8445
1/10/2022,41832.2,"41,848.90","42,243.80","39,697.00",85.50K,-0.04%,3085.43,1871.41,0.8434
1/9/2022,41848.3,"41,681.20","42,764.40","41,260.90",37.51K,0.42%,3150.3,1878.6,0.842
1/8/2022,41672.0,"41,551.30","42,304.40","40,574.30",52.54K,0.30%,3080.02,1888.52,0.8435
1/7/2022,41546.7,"43,097.90","43,127.70","40,810.00",88.36K,-3.60%,3195.31,1888.04,0.8428
1/6/2022,43097.5,"43,431.60","43,772.30","42,481.10",63.08K,-0.76%,3407.77,1875.76,0.8435
1/5/2022,43425.9,"45,833.10","47,019.40","42,535.10",83.74K,-5.26%,3535.86,1864.71,0.8449
1/4/2022,45837.3,"46,435.70","47,505.40","45,602.10",55.59K,-1.28%,3789.52,1876.5,0.8469
1/3/2022,46430.2,"47,293.90","47,556.00","45,704.00",41.06K,-1.86%,3764.24,1861.86,0.849
1/2/2022,47311.8,"47,738.70","47,944.90","46,718.20",27.02K,-0.89%,3830.67,1951.51,0.8462
1/1/2022,47738.0,"46,217.50","47,917.60","46,217.50",31.24K,3.29%,3765.67,1948.56,0.8464
12/31/2021,46219.5,"47,123.30","48,553.90","45,693.60",58.18K,-1.92%,3677.85,1903.21,0.842
12/30/2021,47123.3,"46,470.70","47,901.40","46,003.00",60.96K,1.42%,3709.57,1908.36,0.8454
12/29/2021,46461.7,"47,548.40","48,121.70","46,127.80",63.92K,-2.28%,3627.93,1895.1,0.8527
12/28/2021,47545.2,"50,703.40","50,703.80","47,345.70",74.39K,-6.18%,3791.69,1877.95,0.8534
12/27/2021,50678.2,"50,783.60","52,016.30","50,459.00",43.90K,-0.20%,4036.24,1867.13,0.8589
12/26/2021,50779.9,"50,404.00","51,247.00","49,527.00",32.34K,0.74%,4061.27,1877.06,0.8583
12/25/2021,50406.4,"50,789.60","51,140.20","50,196.80",26.67K,-0.75%,4093.14,1906.83,0.8565
12/24/2021,50786.1,"50,807.40","51,795.30","50,428.40",45.97K,-0.03%,4043.39,1901.69,0.8514
12/23/2021,50801.0,"48,599.60","51,355.60","48,053.40",56.24K,4.53%,4110.14,1900.79,0.8477
12/22/2021,48599.7,"48,898.70","49,540.30","48,449.70",40.89K,-0.62%,3979.54,1904.04,0.8467
12/21/2021,48902.0,"46,900.10","49,306.10","46,654.00",57.88K,4.28%,4016.59,1924.49,0.843
12/20/2021,46895.2,"46,703.40","47,488.90","45,577.30",57.53K,0.41%,3938.8,1906.39,0.846
12/19/2021,46704.5,"46,855.70","48,270.20","46,438.40",44.05K,-0.32%,3925.34,1904.27,0.843
12/18/2021,46856.2,"46,171.80","47,330.20","45,513.40",36.93K,1.48%,3959.83,1898.97,0.8457
12/17/2021,46172.2,"47,630.40","47,997.20","45,523.80",67.50K,-3.06%,3878.29,1907.82,0.8498
12/16/2021,47628.2,"48,876.60","49,387.80","47,543.90",48.20K,-2.54%,3956.62,1900.89,0.8532
12/15/2021,48871.5,"48,366.20","49,477.90","46,572.60",80.28K,1.04%,4019.24,1890.82,0.854
12/14/2021,48366.5,"46,709.80","48,635.00","46,338.30",62.54K,3.56%,3861.55,1921.95,0.8512
12/13/2021,46703.6,"50,075.90","50,196.10","45,848.20",80.37K,-6.74%,3781.94,1929.43,0.8512
12/12/2021,50081.0,"49,332.50","50,779.20","48,670.50",40.30K,1.55%,4131.78,1893.09,0.8464
12/11/2021,49314.5,"47,138.40","49,487.00","46,834.00",45.23K,4.62%,4075.66,1887.22,0.8455
12/10/2021,47137.2,"47,591.70","49,974.80","47,007.10",68.06K,-0.97%,3903.48,1877.13,0.8503
12/9/2021,47596.6,"50,477.60","50,790.20","47,341.90",58.69K,-5.70%,4107.69,1912.9,0.8501
12/8/2021,50473.9,"50,596.60","51,204.70","48,700.70",55.59K,-0.24%,4435.74,1898.7,0.8521
12/7/2021,50595.2,"50,547.40","51,918.60","50,070.90",56.29K,0.07%,4307.08,1905.05,0.8485
12/6/2021,50562.1,"49,412.10","50,913.30","47,237.90",89.68K,2.34%,4353.31,1885.44,0.8534
12/5/2021,49405.5,"49,196.40","49,689.30","47,797.80",72.03K,0.43%,4194.8,1897.69,0.851
12/4/2021,49195.2,"53,620.70","53,847.20","42,587.80",168.00K,-8.27%,4123.46,1880.85,0.8531
12/3/2021,53631.5,"56,495.20","57,543.60","52,008.90",89.20K,-5.07%,4219.3,1860.05,0.8514
12/2/2021,56496.0,"57,207.80","57,377.50","55,807.90",54.94K,-1.25%,4512.9,1868.04,0.857
12/1/2021,57210.3,"56,891.70","59,064.30","56,496.50",66.75K,0.58%,4583.28,1863.55,0.8595
11/30/2021,56882.9,"57,795.20","59,174.40","55,936.90",73.66K,-1.58%,4628.9,1899.28,0.8565
11/29/2021,57794.8,"57,288.10","58,855.20","56,726.70",58.65K,0.88%,4443.22,1912.57,0.8574
11/28/2021,57291.5,"54,758.00","57,392.30","53,448.30",49.28K,4.61%,4296.98,1949.69,0.854
11/27/2021,54765.9,"53,747.20","55,280.30","53,654.30",40.71K,1.93%,4094.8,1942.6,0.8494
11/26/2021,53730.9,"58,937.30","59,151.10","53,533.50",104.03K,-8.83%,4034.53,1959.32,0.8445
11/25/2021,58935.1,"57,167.10","59,387.30","57,029.80",56.79K,3.08%,4520.3,1955.52,0.8439
11/24/2021,57171.7,"57,559.40","57,697.40","55,910.60",56.68K,-0.70%,4273.54,1956.37,0.8462
11/23/2021,57573.2,"56,304.80","57,855.10","55,542.50",72.48K,2.25%,4340.23,1941.5,0.844
11/22/2021,56308.8,"58,719.70","59,288.30","55,656.80",76.45K,-4.10%,4086.95,1954.07,0.8425
11/21/2021,58714.3,"59,724.00","60,002.60","58,528.30",40.98K,-1.68%,4268.08,1946.66,0.844
11/20/2021,59717.6,"58,080.80","59,854.60","57,435.30",44.53K,2.81%,4408.85,1931.26,0.8462
11/19/2021,58083.4,"56,908.30","58,335.90","55,626.30",74.44K,1.98%,4295.43,1929.18,0.8472
11/18/2021,56955.3,"60,368.20","60,936.90","56,524.40",100.37K,-5.65%,4001.87,1932.85,0.849
11/17/2021,60367.8,"60,074.20","60,814.50","58,531.90",73.93K,0.46%,4290.88,1930.85,0.8461
11/16/2021,60089.1,"63,605.10","63,605.60","58,655.90",115.36K,-5.52%,4208.16,1942.98,0.8445
11/15/2021,63597.9,"65,514.90","66,311.20","63,439.50",53.53K,-2.92%,4562.98,1970.49,0.8437
11/14/2021,65508.2,"64,397.20","65,508.20","63,608.30",33.98K,1.72%,4625.59,1970.15,0.8434
11/13/2021,64398.6,"64,133.30","64,906.00","63,381.40",30.34K,0.41%,4644.61,1964.89,0.8393
11/12/2021,64134.5,"64,782.60","65,449.70","62,309.70",63.27K,-1.04%,4667.31,1929.2,0.8377
11/11/2021,64806.7,"64,922.80","65,583.30","64,121.90",50.37K,-0.19%,4720.87,1954.03,0.8398
11/10/2021,64932.6,"66,942.60","68,990.60","62,951.30",96.21K,-2.95%,4634.03,1928.19,0.8458
11/9/2021,66904.4,"67,528.70","68,493.30","66,334.90",66.13K,-0.92%,4731.83,1933.09,0.8452
11/8/2021,67527.9,"63,276.40","67,763.30","63,276.40",81.08K,6.72%,4808.38,1940.16,0.8449
11/7/2021,63273.2,"61,483.80","63,273.20","61,347.20",34.34K,2.91%,4612.06,1943.6,0.8482
11/6/2021,61483.9,"60,973.20","61,543.20","60,093.60",34.89K,0.84%,4517.36,1929.82,0.8475
11/5/2021,60974.3,"61,411.50","62,560.30","60,742.40",44.46K,-0.71%,4475.0,2001.2,0.843
11/4/2021,61412.6,"62,915.40","63,077.60","60,742.90",49.91K,-2.39%,4535.11,1986.2,0.8447
11/3/2021,62918.5,"63,223.50","63,508.60","60,883.00",61.05K,-0.48%,4602.21,1944.29,0.8381
11/2/2021,63221.7,"60,912.20","64,256.40","60,651.50",65.26K,3.79%,4586.06,1954.0,0.8424
11/1/2021,60915.3,"61,310.10","62,430.10","59,612.70",61.21K,-0.64%,4320.85,1918.07,0.8443
10/31/2021,61309.6,"61,842.20","62,393.70","60,005.70",50.06K,-0.86%,4287.56,1911.64,0.8463
10/30/2021,61840.1,"62,245.00","62,338.50","60,786.00",40.51K,-0.65%,4320.65,2027.77,0.8485
10/29/2021,62242.8,"60,579.90","62,952.20","60,322.20",63.39K,2.74%,4413.7,2035.03,0.8517
10/28/2021,60582.5,"58,437.20","62,251.30","58,128.10",88.47K,3.67%,4284.9,2063.81,0.8518
10/27/2021,58438.1,"60,312.50","61,452.90","58,112.60",88.11K,-3.11%,3921.93,2040.4,0.8482
10/26/2021,60310.8,"63,067.50","63,275.10","59,907.30",57.13K,-4.37%,4129.51,2018.52,0.8419
10/25/2021,63067.0,"60,864.30","63,694.80","60,655.80",51.06K,3.62%,4219.92,1977.25,0.8428
10/24/2021,60866.5,"61,308.20","61,469.90","59,523.70",42.67K,-0.73%,4082.8,1975.89,0.8471
10/23/2021,61312.5,"60,693.20","61,728.70","59,738.30",37.05K,1.03%,4168.85,1960.5,0.85
10/22/2021,60690.3,"62,200.80","63,699.70","60,055.70",75.69K,-2.44%,3970.94,1970.73,0.8488
10/21/2021,62210.2,"66,004.60","66,616.90","62,092.10",105.38K,-5.71%,4054.16,1959.5,0.844
10/20/2021,65979.1,"64,276.90","66,967.10","63,543.70",79.87K,2.65%,4159.89,1942.42,0.8479
10/19/2021,64278.5,"62,030.20","64,454.00","61,451.00",80.16K,3.58%,3876.78,1901.46,0.8534
10/18/2021,62056.3,"61,525.80","62,623.60","60,026.90",80.15K,0.86%,3747.6,1887.44,0.8509
10/17/2021,61527.5,"60,865.50","61,651.40","59,143.40",53.39K,1.09%,3845.47,1872.07,0.8578
10/16/2021,60861.1,"61,669.20","62,329.20","60,161.90",49.93K,-1.32%,3827.55,1842.22,0.8622
10/15/2021,61672.5,"57,348.20","62,892.80","56,874.80",121.48K,7.54%,3866.9,1816.09,0.8642
10/14/2021,57345.8,"57,370.40","58,506.50","56,866.80",59.84K,-0.06%,3790.41,1809.9,0.8674
10/13/2021,57380.1,"56,014.50","57,697.40","54,314.40",73.62K,2.44%,3607.28,1797.05,0.8735
10/12/2021,56015.9,"57,480.60","57,635.70","54,155.40",74.85K,-2.54%,3489.9,1811.9,0.8749
10/11/2021,57477.3,"54,686.90","57,814.10","54,457.80",73.84K,5.10%,3545.06,1807.78,0.8783
10/10/2021,54687.7,"54,942.50","56,432.20","54,100.80",104.43K,-0.46%,3415.03,1803.39,0.8762
10/9/2021,54942.5,"53,924.10","55,430.80","53,711.70",64.65K,1.91%,3574.2,1798.89,0.8772
10/8/2021,53914.7,"53,785.50","55,977.90","53,659.30",64.05K,0.24%,3559.42,1803.19,0.8814
10/7/2021,53783.9,"55,325.20","55,325.60","53,476.40",75.68K,-2.78%,3586.0,1810.78,0.8848
10/6/2021,55323.2,"51,470.00","55,676.10","50,439.50",116.26K,7.49%,3575.41,1795.26,0.8861
10/5/2021,51469.3,"49,229.50","51,872.40","49,060.10",76.63K,4.55%,3517.26,1783.9,0.8825
10/4/2021,49227.3,"48,200.40","49,481.70","46,958.60",66.92K,2.13%,3382.9,1775.05,0.887
10/3/2021,48200.1,"47,665.40","49,165.20","47,123.00",42.41K,1.12%,3417.34,1776.13,0.8842
10/2/2021,47666.9,"48,147.20","48,306.90","47,451.70",39.82K,-1.00%,3388.97,1770.32,0.8889
10/1/2021,48146.0,"43,824.40","48,435.20","43,292.90",94.66K,9.86%,3309.13,1781.66,0.8897
09/30/2021,43823.3,"41,534.50","44,101.20","41,416.70",64.32K,5.50%,3000.59,1772.28,0.8886
09/29/2021,41536.8,"41,023.10","42,571.20","40,815.00",48.21K,1.25%,2851.5,1771.47,0.8901
09/28/2021,41022.3,"42,169.90","42,758.80","40,906.40",60.01K,-2.73%,2807.28,1761.82,0.8894
09/27/2021,42172.6,"43,200.90","44,293.20","42,143.90",54.12K,-2.39%,2926.24,1762.43,0.8912
09/26/2021,43203.4,"42,685.80","43,907.30","40,786.60",69.91K,1.21%,3063.51,1767.54,0.8913
09/25/2021,42686.8,"42,818.70","42,959.30","41,714.50",46.35K,-0.31%,2922.55,1755.44,0.8887
09/24/2021,42819.9,"44,867.40","45,112.00","40,908.50",128.88K,-4.57%,2928.57,1743.62,0.8842
09/23/2021,44869.2,"43,550.70","44,949.80","43,090.10",74.54K,3.03%,3152.92,1722.99,0.8879
09/22/2021,43551.6,"40,660.80","43,976.70","40,585.70",93.98K,7.13%,3077.78,1727.04,0.8945
09/21/2021,40651.3,"43,012.30","43,619.30","39,646.80",142.55K,-5.18%,2761.52,1727.46,0.8925
09/20/2021,42870.6,"47,240.80","47,323.90","42,547.10",77.96K,-9.25%,2976.05,1725.53,0.8892
09/19/2021,47238.7,"48,299.90","48,341.90","46,866.60",41.98K,-2.21%,3329.12,1730.8,0.8876
09/18/2021,48306.7,"47,283.90","48,761.00","47,070.50",43.64K,2.17%,3435.97,1727.51,0.883
09/17/2021,47282.8,"47,748.20","48,155.90","46,788.80",50.16K,-0.97%,3398.65,1737.1,0.8883
09/16/2021,47748.0,"48,132.30","48,480.60","47,040.30",60.91K,-0.80%,3569.43,1714.57,0.8849
09/15/2021,48130.6,"47,070.80","48,436.50","46,743.90",63.40K,2.24%,3611.9,1695.47,0.8793
09/14/2021,47077.5,"44,950.20","47,247.60","44,718.70",65.33K,4.73%,3428.87,1685.83,0.8818
09/13/2021,44949.5,"46,060.80","46,807.70","43,463.20",96.15K,-2.42%,3284.52,1711.84,0.8853
9/12/2021,46062.3,"45,162.60","46,386.40","44,755.20",44.52K,1.99%,3408.28,1698.63,0.8859
9/11/2021,45161.9,"44,844.90","45,975.60","44,766.60",41.58K,0.71%,3267.33,1727.97,0.8818
9/10/2021,44842.8,"46,385.90","47,021.60","44,283.60",75.62K,-3.33%,3207.27,1740.34,0.89
9/9/2021,46385.6,"46,057.60","47,305.70","45,609.00",73.63K,0.70%,3423.51,1728.3,0.895
9/8/2021,46061.4,"46,774.10","47,316.90","44,493.70",100.48K,-1.54%,3495.1,1719.4,0.898
9/7/2021,46779.6,"52,674.20","52,885.30","43,072.40",187.56K,-11.19%,3423.12,1709.25,0.9009
9/6/2021,52672.1,"51,769.40","52,726.20","51,002.80",69.46K,1.75%,3927.21,1712.45,0.9026
9/5/2021,51768.6,"49,918.70","51,878.20","49,492.40",57.30K,3.71%,3950.62,1729.57,0.9085
9/4/2021,49918.4,"49,999.30","50,534.60","49,461.40",48.14K,-0.16%,3884.97,1736.07,0.9105
9/3/2021,49999.0,"49,269.50","51,008.80","48,377.30",88.08K,1.47%,3936.29,1726.34,0.9173
9/2/2021,49274.3,"48,817.80","50,355.30","48,612.90",80.21K,0.93%,3786.19,1749.5,0.9172
9/1/2021,48819.4,"47,129.20","49,121.00","46,533.10",74.38K,3.58%,3832.73,1745.11,0.9131
08/31/2021,47130.4,"46,989.10","48,217.00","46,709.30",71.48K,0.29%,3430.74,1732.32,0.9107
08/30/2021,46992.7,"48,777.10","48,886.00","46,876.90",61.68K,-3.66%,3225.67,1743.0,0.9153
08/29/2021,48777.4,"48,899.70","49,621.70","47,870.10",47.62K,-0.24%,3222.16,1730.65,0.9163
08/28/2021,48897.1,"49,062.80","49,289.40","48,428.50",36.73K,-0.34%,3243.9,1715.99,0.9245
08/27/2021,49064.3,"46,830.20","49,142.00","46,371.50",62.47K,4.77%,3273.58,1702.72,0.9254
08/26/2021,46831.6,"48,994.40","49,347.80","46,360.40",73.79K,-4.41%,3093.54,1697.35,0.9243
08/25/2021,48994.5,"47,707.40","49,230.20","47,163.30",63.54K,2.68%,3228.15,1702.65,0.9217
08/24/2021,47714.7,"49,532.50","49,847.40","47,623.60",74.26K,-3.68%,3173.26,1717.94,0.9251
08/23/2021,49539.7,"49,255.40","50,498.80","49,038.60",75.37K,0.58%,3319.49,1685.88,0.9224
08/22/2021,49254.5,"48,870.40","49,480.30","48,151.00",49.32K,0.77%,3238.7,1707.17,0.9228
08/21/2021,48875.8,"49,330.00","49,719.10","48,293.50",18.20K,-0.91%,3223.96,1701.69,0.9263
08/20/2021,49324.0,"46,756.70","49,343.30","46,646.80",83.19K,5.49%,3284.21,1700.41,0.9227
08/19/2021,46755.9,"44,725.90","47,012.30","43,986.70",77.92K,4.54%,3184.82,1685.05,0.9166
08/18/2021,44723.8,"44,691.10","46,004.90","44,230.00",22.36K,0.07%,3016.91,1712.38,0.9105
08/17/2021,44691.6,"45,907.50","47,140.60","44,441.30",84.14K,-2.84%,3014.58,1708.63,0.9125
08/16/2021,45996.3,"46,991.60","48,002.40","45,672.10",2.41K,-2.12%,3147.65,1715.57,0.9194
08/15/2021,46991.3,"47,082.60","47,344.10","45,564.10",58.11K,-0.19%,3308.87,1729.43,0.924
08/14/2021,47081.5,"47,809.60","48,090.90","46,117.20",64.29K,-1.52%,3264.69,1731.59,0.9232
08/13/2021,47809.1,"44,404.00","47,836.00","44,242.40",75.27K,7.67%,3322.43,1714.82,0.9239
8/12/2021,44403.4,"45,562.30","46,213.80","43,814.70",81.07K,-2.55%,3043.61,1687.02,0.9276
8/11/2021,45564.3,"45,593.20","46,736.50","45,367.90",75.43K,-0.06%,3163.66,1694.12,0.9239
8/10/2021,45593.8,"46,281.80","46,663.40","44,681.20",80.55K,-1.49%,3140.71,1684.69,0.9208
8/9/2021,46284.3,"43,794.90","46,460.70","42,824.10",117.08K,5.69%,3162.93,1718.4,0.9205
8/8/2021,43792.8,"44,584.90","45,284.10","43,314.40",105.25K,-1.84%,3012.07,1716.6,0.9195
8/7/2021,44614.2,"42,784.70","44,697.30","42,611.00",112.84K,4.25%,3158.0,1729.7,0.9226
8/6/2021,42795.4,"40,868.40","43,253.40","39,905.40",111.93K,4.72%,2889.43,1714.32,0.9165
8/5/2021,40867.2,"39,734.40","41,366.30","37,365.40",130.60K,2.84%,2827.21,1689.9,0.9105
8/4/2021,39736.9,"38,188.40","39,956.50","37,556.00",79.22K,4.21%,2725.29,1684.07,0.9161
8/3/2021,38130.3,"39,167.40","39,766.60","37,688.20",0.26K,-2.65%,2506.65,1646.52,0.9142
8/2/2021,39168.4,"39,869.80","40,449.00","38,692.50",74.81K,-1.78%,2608.04,1648.95,0.9148
8/1/2021,39878.3,"41,510.00","42,565.00","39,556.50",80.33K,-4.03%,2556.23,1663.0,0.9208
07/31/2021,41553.7,"42,201.40","42,285.30","41,066.40",44.65K,-1.54%,2532.19,1618.45,0.918
07/30/2021,42203.4,"40,001.10","42,264.40","38,358.40",98.45K,5.50%,2460.95,1613.79,0.9264
07/29/2021,40001.4,"40,009.00","40,630.70","39,340.80",75.30K,0.00%,2380.93,1595.05,0.9251
07/28/2021,40003.2,"39,450.40","40,862.20","38,883.80",148.92K,1.40%,2299.11,1571.31,0.9208
07/27/2021,39452.0,"37,294.30","39,455.90","36,427.40",100.24K,5.84%,2300.22,1623.3,0.9119
07/26/2021,37276.6,"35,392.30","40,522.90","35,236.70",177.63K,5.33%,2229.53,1623.5,0.9064
07/25/2021,35391.1,"34,392.50","35,391.10","33,881.30",65.10K,4.63%,2189.79,1632.38,0.905
07/24/2021,33824.8,"33,600.50","33,955.00","33,412.90",67.14K,0.66%,2151.85,1613.79,0.8973
07/23/2021,33603.3,"32,297.90","33,605.60","32,041.10",66.15K,4.04%,2123.61,1622.03,0.9065
07/22/2021,32298.9,"32,131.70","32,585.40","31,729.40",64.87K,0.52%,2024.58,1553.81,0.9188
07/21/2021,32131.4,"29,794.70","32,794.60","29,519.30",118.34K,7.85%,1994.49,1498.24,0.9267
07/20/2021,29793.8,"30,835.40","31,040.80","29,310.20",97.46K,-3.38%,1786.07,1471.0,0.9324
07/19/2021,30837.2,"31,782.90","31,887.00","30,478.20",77.48K,-2.98%,1818.07,1486.3,0.9349
07/18/2021,31785.4,"31,517.90","32,408.20","31,220.60",57.01K,0.85%,1892.42,1528.58,0.9351
07/17/2021,31518.6,"31,384.40","31,914.80","31,207.80",58.06K,0.40%,1897.98,1514.61,0.916
07/16/2021,31394.0,"31,842.30","32,239.80","31,062.20",70.48K,-1.40%,1878.2,1529.7,0.9093
07/15/2021,31840.5,"32,820.50","33,157.00","31,175.80",76.95K,-2.99%,1917.21,1577.09,0.8941
07/14/2021,32820.7,"32,727.80","33,051.90","31,611.20",69.56K,0.28%,1994.64,1635.03,0.9003
07/13/2021,32728.1,"33,106.10","33,307.70","32,259.50",60.04K,-1.16%,1940.72,1649.36,0.8939
7/12/2021,33113.0,"34,228.30","34,598.00","32,662.80",63.24K,-3.26%,2035.09,1680.2,0.8872
7/11/2021,34227.7,"33,510.80","34,580.60","33,319.80",35.72K,2.14%,2139.35,1674.23,0.8864
7/10/2021,33510.6,"33,797.70","34,221.00","33,056.80",50.94K,-0.85%,2111.12,1670.61,0.8733
7/9/2021,33797.4,"32,866.30","34,079.20","32,367.00",67.14K,2.83%,2145.89,1635.83,0.886
7/8/2021,32866.3,"33,859.40","33,923.20","32,146.90",108.09K,-2.96%,2120.22,1639.77,0.8895
7/7/2021,33867.8,"34,228.70","35,036.60","33,801.30",72.03K,-1.05%,2316.57,1590.73,0.8978
7/6/2021,34225.6,"33,688.50","35,062.00","33,581.70",83.63K,1.60%,2322.72,1585.12,0.8949
7/5/2021,33687.8,"35,297.00","35,300.50","33,164.10",88.36K,-4.56%,2196.16,1642.35,0.898
7/4/2021,35298.2,"34,742.80","35,957.60","34,740.10",56.13K,1.60%,2323.22,1639.96,0.9068
7/3/2021,34742.8,"33,814.20","34,909.80","33,363.30",55.69K,2.75%,2224.7,1635.38,0.9089
7/2/2021,33813.4,"33,542.20","33,925.90","32,734.60",78.93K,0.80%,2154.78,1660.72,0.9189
7/1/2021,33543.6,"35,030.70","35,032.70","32,839.20",27.41K,-4.23%,2109.11,1643.7,0.9189
06/30/2021,35026.9,"35,832.60","36,089.50","34,126.60",107.07K,-2.25%,2273.84,1619.7,0.9211
06/29/2021,35834.7,"34,477.30","36,590.30","34,247.60",97.27K,3.94%,2158.71,1611.64,0.9219
06/28/2021,34475.9,"34,682.20","35,231.20","33,944.90",112.00K,-0.58%,2083.09,1601.91,0.9271
06/27/2021,34678.5,"32,247.10","34,685.50","32,041.70",148.80K,7.55%,1979.88,1581.1,0.9252
06/26/2021,32243.4,"31,592.10","32,643.00","30,206.90",156.67K,2.06%,1830.62,1584.7,0.9265
06/25/2021,31594.0,"34,660.50","35,490.90","31,337.90",193.43K,-8.86%,1810.57,1576.39,0.9228
06/24/2021,34665.8,"33,678.10","35,249.90","32,356.70",119.25K,2.94%,1989.14,1565.63,0.923
06/23/2021,33674.3,"32,498.30","34,784.30","31,736.50",173.34K,3.62%,1968.39,1567.72,0.9223
06/22/2021,32496.4,"31,682.70","33,272.50","28,901.80",309.65K,2.54%,1876.66,1572.3,0.9195
06/21/2021,31692.0,"35,597.90","35,708.40","31,284.10",256.87K,-10.97%,1891.18,1570.29,0.9159
06/20/2021,35595.8,"35,510.90","36,097.90","33,378.00",137.48K,0.23%,2243.86,1566.85,0.9164
06/19/2021,35513.4,"35,770.00","36,357.30","34,845.50",105.46K,-0.66%,2166.91,1556.7,0.9135
06/18/2021,35749.4,"38,045.50","38,166.00","35,198.50",102.84K,-6.05%,2229.53,1552.55,0.9107
06/17/2021,38052.0,"38,337.80","39,529.90","37,425.30",109.58K,-0.74%,2371.62,1576.45,0.909
06/16/2021,38336.0,"40,148.10","40,494.40","38,156.40",123.52K,-4.53%,2367.28,1590.2,0.9054
06/15/2021,40156.1,"40,522.50","41,318.00","39,589.90",117.55K,-0.92%,2543.83,1574.22,0.904
06/14/2021,40529.4,"39,024.10","40,970.40","38,769.90",157.35K,3.86%,2581.48,1577.12,0.9013
06/13/2021,39022.9,"35,467.50","39,321.60","34,827.00",123.32K,10.02%,2508.27,1566.24,0.9063
6/12/2021,35467.5,"37,334.40","37,437.30","34,703.30",87.73K,-4.95%,2368.47,1581.95,0.908
6/11/2021,37314.6,"36,654.30","37,641.10","36,003.30",109.15K,1.81%,2351.45,1570.65,0.9071
6/10/2021,36649.4,"37,375.20","38,340.80","35,824.00",154.32K,-1.83%,2469.97,1563.33,0.9074
6/9/2021,37332.2,"33,385.50","37,517.60","32,428.60",209.82K,11.83%,2606.23,1558.91,0.9069
6/8/2021,33382.9,"33,574.60","34,047.80","31,158.10",193.54K,-0.58%,2510.65,1558.02,0.9045
6/7/2021,33578.0,"35,815.40","36,754.60","33,410.10",119.50K,-6.25%,2592.63,1561.58,0.9013
6/6/2021,35815.4,"35,518.70","36,434.00","35,265.30",62.20K,0.83%,2713.66,1556.61,0.902
